"X.1","X","Group.1","Participant_ID","Frame","Seconds","F_Angry","F_Disgusted","F_Afraid","F_Happy","F_Sad","F_Surprised","F_Neutral","F_x1","F_x2","F_y1","F_y2","F_height","F_width","F_area","G_Ratio","G_Direction","G_WOR","G_x1","G_x2","G_y1","G_y2","G_height","G_width","G_area","S_Angry","S_Afraid","S_Happy","S_Sad","S_Neutral","Treatment","Group","newPR","MainFrame","L_Seconds","L_Time","L_Sector","L_angry","L_disgusted","L_afraid","L_happy","L_sad","L_surprised","L_neutral","C_Seconds","C_Time","C_Sector","C_angry","C_disgusted","C_afraid","C_happy","C_sad","C_surprised","C_neutral","R_Seconds","R_Time","R_Sector","R_angry","R_disgusted","R_afraid","R_happy","R_sad","R_surprised","R_neutral","S","ActualFrame","newTime","Treatment_Time","Task","PP_QC","EDA_QC","BR_QC","Chest_HR_QC","Wrist_HR_QC","BL_PP","BL_PP2","J_Angry","J_Disgusted","J_Afraid","J_Happy","J_Sad","J_Surprised","J_Neutral","F_DomEmo","F_DomEmoBinary","F_SumEmo","F_SumEmoBinary","L_DomEmo","L_DomEmoBinary","L_SumEmo","L_SumEmoBinary","C_DomEmo","C_DomEmoBinary","C_SumEmo","C_SumEmoBinary","R_DomEmo","R_DomEmoBinary","R_SumEmo","R_SumEmoBinary","J_DomEmo","J_DomEmoBinary","J_SumEmo","J_SumEmoBinary","F_SumCheck","L_SumCheck","C_SumCheck","R_SumCheck","J_SumCheck","LengthPR","Age","Gender","Nationality","Other_Nationality","Native_Language","Other_Native_Language","Writing_Proficiency","BFI_Agreeableness","BFI_Conscientiousness","BFI_Extraversion","BFI_Neuroticism","BFI_Openness","ERQ_Cognitive_Reappraisal","ERQ_Expressive_Suppression","Percieved_Stress_Scale","NASA_Mental_Demand","NASA_Physical_Demand","NASA_Temporal_Demand","NASA_Performance","NASA_Effort","NASA_Frustration","Word_Count","Character_Count","Criterion_Score","Grammar_Errors.WC","Usage_Errors.WC","Style_Errors.WC","Mechanic_Errors.WC","CJ_Binary","F_DomEmoB_N","F_DomEmoB_N_count","F_DomEmoB_E","F_DomEmoB_E_count","F_DomEmoB_N_percentage","F_DomEmoB_E_percentage","F_SumEmoB_N","F_SumEmoB_N_count","F_SumEmoB_E","F_SumEmoB_E_count","F_SumEmoB_N_percentage","F_SumEmoB_E_percentage","F_observation_count","F_observation_percentage","J_DomEmoB_N","J_DomEmoB_N_count","J_DomEmoB_E","J_DomEmoB_E_count","J_DomEmoB_N_percentage","J_DomEmoB_E_percentage","J_SumEmoB_N","J_SumEmoB_N_count","J_SumEmoB_E","J_SumEmoB_E_count","J_SumEmoB_N_percentage","J_SumEmoB_E_percentage","PJ_DEM_NN","PJ_DEM_NN_count","PJ_DEM_NN_percentage","PJ_DEM_EE","PJ_DEM_EE_count","PJ_DEM_EE_percentage","PJ_DEM_Lock","PJ_DEM_Lock_count","PJ_DEM_Lock_percentage","PJ_SEM_NN","PJ_SEM_NN_count","PJ_SEM_NN_percentage","PJ_SEM_EE","PJ_SEM_EE_count","PJ_SEM_EE_percentage","PJ_SEM_Lock","PJ_SEM_Lock_count","PJ_SEM_Lock_percentage","PJ_DEM_NE","PJ_DEM_NE_count","PJ_DEM_NE_percentage","PJ_DEM_EN","PJ_DEM_EN_count","PJ_DEM_EN_percentage","PJ_DEM_NoLock","PJ_DEM_NoLock_count","PJ_DEM_NoLock_percentage","PJ_SEM_NE","PJ_SEM_NE_count","PJ_SEM_NE_percentage","PJ_SEM_EN","PJ_SEM_EN_count","PJ_SEM_EN_percentage","PJ_SEM_NoLock","PJ_SEM_NoLock_count","PJ_SEM_NoLock_percentage","PCJ_DEM_NE","PCJ_DEM_NE_count","PCJ_DEM_NE_percentage","PCJ_DEM_EN","PCJ_DEM_EN_count","PCJ_DEM_EN_percentage","PCJ_DEM_NoLock","PCJ_DEM_NoLock_count","PCJ_DEM_NoLock_percentage","PCJ_SEM_NE","PCJ_SEM_NE_count","PCJ_SEM_NE_percentage","PCJ_SEM_EN","PCJ_SEM_EN_count","PCJ_SEM_EN_percentage","PCJ_SEM_NoLock","PCJ_SEM_NoLock_count","PCJ_SEM_NoLock_percentage"
251771,251771,4589,"T176",45894.5,4589,0.0291001,8.973244e-05,0.02210947,0.006929702,0.1357527,0.0007347128,0.8052836,44.5,338.8,42.6,336.9,294.3,294.3,86621.3,0,"RIGHT",6.937867,79,337,79,337,258,258,66564,3.260111e-05,0.0984574,0.003295993,0.6254253,0.2727887,"PR","BL",1,5969.5,199.15,NA,1,0.8472811,0.0004507575,0.002028259,2.685556e-07,0.1451497,6.11745e-10,0.005089982,198.9833,"0:03:19.5",2,0.1171148,2.365937e-09,0.005814142,2.4404e-05,0.1622982,2.428083e-08,0.7147484,198.9833,"0:03:19.5",3,0.0002029673,8.506782e-10,0.02273526,0.003817525,0.865967,2.10607e-06,0.1072751,115.65,5969.5,"2018-07-17 17:28:14",70.5,NA,0.006655951,0.1309764,13,95,75.625,0.005987638,0.005995093,0.321533,0.0001502536,0.01019255,0.001280733,0.3911383,7.103209e-07,0.2757045,"Neutral",0,"Neutral",0,"Angry",1,"Emotion",1,"Neutral",0,"Neutral",0,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,1,1,1,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251772,251772,4590,"T176",45904.5,4590,0.01912242,3.036218e-07,0.00393538,0.004904162,0.1088546,0.0004835047,0.8626996,40.9,337.7,47.1,343.9,296.8,296.8,88095,1.499589,"LEFT",6.931697,70.3,328.3,96.4,354.4,258,258,66564,4.543551e-05,0.3591457,0.001370142,0.6322597,0.007179099,"PR","BL",1,5999.5,200.3333,"0:03:20.5",1,0.3974726,0.002955818,0.008883333,1.992012e-05,0.3919025,7.292457e-10,0.1987658,199.9833,"0:03:20.5",2,0.06911191,2.669016e-09,0.005148162,5.296785e-06,0.1371812,1.332962e-08,0.7885534,199.9833,"0:03:20.5",3,0.0009031746,7.379451e-07,0.01453407,0.02322713,0.8519987,4.093169e-06,0.1093321,116.65,5999.5,"2018-07-17 17:28:15",71.5,NA,0.006638349,0.1327376,13,91.5,75.73,0.005987638,0.005995093,0.1558292,0.0009855194,0.009521856,0.007750782,0.4603608,1.369076e-06,0.3655505,"Neutral",0,"Neutral",0,"Angry",1,"Emotion",1,"Neutral",0,"Neutral",0,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,1,1,1,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251773,251773,4591,"T176",45914.5,4591,0.02283564,2.813073e-06,0.01774595,0.006737772,0.08240748,0.001371345,0.868899,44.3,338.5,51.9,346.1,294.2,294.2,86560,1.683148,"CLOSED",6.352191,79,337,108,366,258,258,66564,1.026564e-06,0.01122993,3.673798e-05,0.9863488,0.00238353,"PR","BL",1,6029.5,200.9133,NA,1,0.6876447,0.001038255,0.01437406,8.621727e-07,0.2891238,1.796433e-07,0.007818193,200.9833,"0:03:21.5",2,0.02923067,1.508053e-09,0.003951551,6.350186e-06,0.0591458,5.334613e-08,0.9076656,200.9833,"0:03:21.5",3,0.001717534,9.070115e-07,0.110867,0.04071832,0.842341,4.720062e-07,0.004354746,117.65,6029.5,"2018-07-17 17:28:16",72.5,NA,0.006621412,0.131937,13,90,75.84,0.005987638,0.005995093,0.239531,0.0003463879,0.04306421,0.01357518,0.3968702,2.349985e-07,0.3066128,"Neutral",0,"Neutral",0,"Angry",1,"Emotion",1,"Neutral",0,"Neutral",0,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,1,1,1,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251774,251774,4592,"T176",45924.5,4592,0.01370447,4.696028e-06,0.006179204,0.05627772,0.03424481,0.002162865,0.8874262,40.2,334.2,51.5,345.5,294,294,86451,NA,"CLOSED",5.76528,61.6,319.6,90.6,348.6,258,258,66564,2.775819e-09,0.001130096,8.842332e-07,0.9981526,0.0007164545,"PR","BL",1,6059.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.9833,"0:03:22.5",2,0.06428982,4.673778e-08,0.01067764,6.47085e-06,0.1306159,1.502296e-07,0.7944099,201.7833,NA,3,0.0006446098,2.286376e-07,0.01203366,0.1984414,0.7562021,6.919395e-06,0.03267109,118.65,6059.5,"2018-07-17 17:28:17",73.5,NA,0.006605333,0.1346591,12.5,91,75.99,0.005987638,0.005995093,0.03246722,1.376877e-07,0.01135565,0.09922393,0.443409,3.534812e-06,0.4135405,"Neutral",0,"Neutral",0,NA,NA,NA,NA,"Neutral",0,"Neutral",0,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,1,NA,1,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251775,251775,4593,"T176",45934.5,4593,0.01126442,1.487128e-05,0.01489183,0.1790071,0.02796048,0.01387589,0.7529854,39.5,332.9,44.6,338,293.4,293.4,86097.2,0,"RIGHT",4.15213,52.9,310.9,84.8,342.8,258,258,66564,0.0004803702,0.7760668,0.007499153,0.1057817,0.110172,"PR","BL",1,6089.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.9833,"0:03:23.5",2,0.01355937,1.651175e-10,0.001125536,1.785694e-06,0.09459325,5.57161e-08,0.89072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.65,6089.5,"2018-07-17 17:28:18",74.5,NA,0.006590282,0.1389825,12,95,76.175,0.005987638,0.005995093,0.01355937,1.651175e-10,0.001125536,1.785694e-06,0.09459325,5.57161e-08,0.89072,"Neutral",0,"Neutral",0,NA,NA,NA,NA,"Neutral",0,"Neutral",0,NA,NA,NA,NA,"Neutral",0,"Neutral",0,1,NA,1,NA,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251776,251776,4594,"T176",45944.5,4594,0.06617848,3.254669e-05,0.07897608,0.1350892,0.05880922,0.1538284,0.5070861,41.5,332,50.5,341,290.5,290.5,84393.5,0.5740513,"CLOSED",5.307749,61.6,319.6,102.2,360.2,258,258,66564,1.201986e-05,0.001281607,3.553889e-06,0.09241356,0.9062893,"PR","BL",1,6119.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.9833,"0:03:24.5",2,0.05712338,0.01042599,0.06846245,0.000275975,0.3498558,0.0001165688,0.5137398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.65,6119.5,"2018-07-17 17:28:19",75.5,NA,0.006576416,0.1397831,12,99.5,76.37,0.005987638,0.005995093,0.05712338,0.01042599,0.06846245,0.000275975,0.3498558,0.0001165688,0.5137398,"Neutral",0,"Neutral",0,NA,NA,NA,NA,"Neutral",0,"Neutral",0,NA,NA,NA,NA,"Neutral",0,"Neutral",0,1,NA,1,NA,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251777,251777,4595,"T176",45954.5,4595,0.04136417,6.615051e-06,0.0138553,0.004629479,0.1194457,0.0003531206,0.8203456,41.7,334.2,52.3,344.8,292.5,292.5,85559.7,1,"CLOSED",7.228616,79,337,108,366,258,258,66564,2.266029e-06,0.05597189,3.798028e-05,0.9378591,0.006128801,"PR","BL",1,6149.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.8889,NA,2,0.08151409,0.003550459,0.1542507,0.0138678,0.3670324,0.0009652857,0.3788193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.65,6149.5,"2018-07-17 17:28:20",76.5,NA,0.006563915,0.1389825,12,101.5,76.56,0.005987638,0.005995093,0.08151409,0.003550459,0.1542507,0.0138678,0.3670324,0.0009652857,0.3788193,"Neutral",0,"Neutral",0,NA,NA,NA,NA,"Neutral",0,"Emotion",1,NA,NA,NA,NA,"Neutral",0,"Emotion",1,1,NA,1,NA,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251778,251778,4596,"T176",45964.5,4596,0.02149395,3.573349e-06,0.01036451,0.001291039,0.2217797,3.8308e-05,0.7450289,40.7,334.8,57.6,351.7,294.1,294.1,86499.7,NA,"CLOSED",9.206578,70.3,328.3,108,366,258,258,66564,0.0005129249,0.7326235,0.0004517147,0.1109854,0.1554264,"PR","BL",1,6179.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.0333,NA,3,1.188677e-06,4.586559e-16,0.101698,0.0001111177,0.0201081,1.199179e-05,0.8780696,122.65,6179.5,"2018-07-17 17:28:21",77.5,NA,0.006552978,0.1389825,12,102,76.785,0.005987638,0.005995093,1.188677e-06,4.586559e-16,0.101698,0.0001111177,0.0201081,1.199179e-05,0.8780696,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,1,NA,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251779,251779,4597,"T176",45974.5,4597,0.0240069,4.403197e-06,0.004936979,0.0005893,0.2660893,2.267273e-05,0.7043504,41.2,336.6,60,355.4,295.4,295.4,87262.8,5.5,"CLOSED",9.985306,79,337,108,366,258,258,66564,3.134509e-05,0.1766607,0.0001167546,0.8048305,0.01836069,"PR","BL",1,6209.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.65,6209.5,"2018-07-17 17:28:22",78.5,NA,0.006543853,0.1393028,12,101.5,77.07,0.005987638,0.005995093,NA,NA,NA,NA,NA,NA,NA,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251780,251780,4598,"T176",45984.5,4598,0.02406791,6.093963e-06,0.003164295,0.005598385,0.05124468,0.0004066983,0.9155119,36.3,322.8,42,328.5,286.5,286.5,82150.9,NA,"LEFT",6.439108,52.9,310.9,81.9,339.9,258,258,66564,2.630459e-06,0.07913671,0.0001185695,0.9189385,0.001803558,"PR","BL",1,6239.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.65,6239.5,"2018-07-17 17:28:23",79.5,NA,0.006536796,0.139623,12,100.5,77.35,0.005987638,0.005995093,NA,NA,NA,NA,NA,NA,NA,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251781,251781,4599,"T176",45994.5,4599,0.04604576,6.940613e-06,0.007211749,0.00750989,0.09193158,0.0004401776,0.8468539,35,316.3,40.3,321.6,281.3,281.3,79173.5,6.691574,"LEFT",6.470257,50,308,79,337,258,258,66564,0.1195568,0.004778035,0.112067,0.2901111,0.4734871,"PR","BL",1,6269.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.65,6269.5,"2018-07-17 17:28:24",80.5,NA,0.006532069,0.1388224,12,99.5,77.615,0.005987638,0.005995093,NA,NA,NA,NA,NA,NA,NA,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251782,251782,4600,"T176",46004.5,4600,0.06157597,1.040144e-05,0.05193958,0.007755259,0.1448784,0.001403972,0.7324364,40.4,329.5,49.4,338.5,289.1,289.1,83589.1,17,"CLOSED",6.091046,50,308,81.9,339.9,258,258,66564,0.001064427,0.07952126,0.0007970291,0.91235,0.006267284,"PR","BL",1,6299.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.3619,"0:03:30.5",2,0.05370408,0.001149758,0.2850269,0.05997061,0.5027326,0.001694752,0.09572134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.65,6299.5,"2018-07-17 17:28:25",81.5,NA,0.006529886,0.1381819,12,98.5,77.885,0.005987638,0.005995093,0.05370408,0.001149758,0.2850269,0.05997061,0.5027326,0.001694752,0.09572134,"Neutral",0,"Neutral",0,NA,NA,NA,NA,"Sad",1,"Emotion",1,NA,NA,NA,NA,"Sad",1,"Emotion",1,1,NA,1,NA,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251783,251783,4601,"T176",46014.5,4601,0.05125616,3.723173e-05,0.04648772,0.03483056,0.106559,0.00388088,0.7569484,47.7,334.7,45.4,332.4,287,287,82378.6,0.7083333,"RIGHT",5.638746,73.2,331.2,79,337,258,258,66564,1.07411e-09,8.95172e-09,1.377638e-13,0.8909652,0.1090348,"PR","BL",1,6329.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.9833,"0:03:31.5",2,0.03980018,0.0002043119,0.04887036,0.001556615,0.5393516,0.0002620563,0.3699549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.65,6329.5,"2018-07-17 17:28:26",82.5,NA,0.006530379,0.138342,12,98,78.16,0.005987638,0.005995093,0.03980018,0.0002043119,0.04887036,0.001556615,0.5393516,0.0002620563,0.3699549,"Neutral",0,"Neutral",0,NA,NA,NA,NA,"Sad",1,"Emotion",1,NA,NA,NA,NA,"Sad",1,"Emotion",1,1,NA,1,NA,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251784,251784,4602,"T176",46024.5,4602,0.04934806,1.620264e-05,0.0129906,0.00266965,0.3197364,0.000303281,0.6149358,42.7,335.5,53.2,346,292.8,292.8,85743,3.513682,"RIGHT",8.222162,67.4,325.4,93.5,351.5,258,258,66564,NA,NA,NA,NA,NA,"PR","BL",1,6359.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.9833,"0:03:32.5",2,0.00835743,7.85878e-09,0.02454435,0.0001793572,0.2927562,6.613969e-06,0.6741561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.65,6359.5,"2018-07-17 17:28:27",83.5,NA,0.00653355,0.1380217,12,98,78.44,0.005987638,0.005995093,0.00835743,7.85878e-09,0.02454435,0.0001793572,0.2927562,6.613969e-06,0.6741561,"Neutral",0,"Neutral",0,NA,NA,NA,NA,"Neutral",0,"Neutral",0,NA,NA,NA,NA,"Neutral",0,"Neutral",0,1,NA,1,NA,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
